	mean_inCluster	mean_outCluster	log2_fold	p-value	relevant_genes
90	95.87786245461842	10.730511461268447	3.1594669625847294	2.3772520927534443e-67	0610009B22Rik;1110034G24Rik;2610024D14Rik;Peli1;3110040N11Rik;Fam103a1;4930465K10Rik;8030462N17Rik;A330094K24Rik;4930563F08Rik;4930578L24Rik;Smad4;4933406K04Rik;4933408N05Rik;4933440J02Rik;5730460C07Rik;Abat;Abi1;Abr;Akap5;Alas1;Tlr9;Ankrd33b;Ano7;Mir6345;Apc;Gm10548;Arhgap17;Arl4d;Arl5c;Cacnb1;Rpl19;Asphd2;Atf6;Avpr2;L1cam;Bcar3;Bcl2l10;Bglap3;Paqr6;Smg5;Tmem79;C230014O12Rik;C3ar1;Mir7231;Cables1;Gm6277;Mir1901;Cacng4;Cby1;Fam227a;Ccdc149;Gm3519;Ccm2;Cct3;Glmp;Tsacc;Cep250;Cep95;Ddx5;Chl1;Clstn3;Cmbl;Cpn1;Crtam;Crybg3;Cyp26c1;Diaph2;Dnajc27;Dtna;Faim2;Fam105a;Fam222a;Fam8a1;Fbn2;Fis1;Foxp1;Gabrb3;Gcm2;Sycp2l;Gm10336;Gm12238;Mir7652;Gm15908;Pxdc1;Gm16576;Sun2;Gm18409;Gm19466;Gm3244;Gm4894;Gm6116;Gnb4;Gpha2;Ppp2r5b;Hectd2;Hgd;Iba57;Obscn;Ikzf1;Il12rb2;Iws1;Myo7b;Izumo1r;Kif3b;Lgi2;Lypd6b;Mapk1ip1;Ppp2r2d;Mbtps1;Mdm1;Mir1928;Mir7090;Mir7657;Mrpl46;Mrps11;Myo5c;Myog;Ncs1;Nedd4l;Nit2;Nln;Sgtb;Pde1b;Pigk;Plekhf2;Plpp6;Ppp1r14d;Spint1;Ppp1r1c;Ppp3r2;Rab7;Rap1gap;Rcn1;Rgs13;Rgs17;Rit2;Rnf145;Ropn1l;Rxfp3;Slc45a2;Ryr3;Scaf4;Scamp1;Sec13;Six3;Six3os1;Slain1os;Slc35f5;Snx7;Sorbs1;Sorbs2os;Srxn1;Ssbp1;Tas2r108;Tas2r137;Sspn;Syndig1l;Syt13;Thbs4;Timd2;Timm13;Tmprss9;Trank1;Trim2;Upb1;Uvssa;Vcam1;Vrtn;Wfs1;Wnt2;Zbtb7c
143	34.21529531995572	7.038626484736428	2.2812592850831535	3.1966057116830613e-65	1600029I14Rik;2010111I01Rik;2310008N11Rik;2310034G01Rik;Mfsd13a;2810405F15Rik;G630016G05Rik;Meis2;4933402C06Rik;Ackr1;Add2;Ankrd63;Arhgef4;Bglap;Bglap2;Bglap3;Paqr6;Cabp1;Camk1g;Camkk2;Ccdc88c;Mir1190;Cep57l1;Sesn1;Chn1;Cpne5;Ctxn1;Snapc2;Tgfbr3l;Timm44;Cxcr3;D830032E09Rik;Dcbld2;Dpy19l3;Dst;Elf3;Eml1;Gipc2;Gm10684;Scn2b;Scn4b;Gm15413;Gm20036;Trip11;Gm30173;Gm30214;Gnb5;Golt1a;Gramd1b;Gstm6;Gstm7;H2al1n;Hpcal4;Nt5c1a;Igfbpl1;Stra6l;Jakmip1;Jmjd1c;Lamp5;Ldhb;Lemd3;Lrrc4c;Melk;Mir153;Mir30a;Mir674;Mir7044;Rasgef1a;Nron;Nsg1;Nup88;Rpain;Osbpl1a;Phf24;Pkig;Por;Prkce;Rap1gap;Rap1gapos;Rasl11b;Rbm22;Rnf150;S100a2;S100a3;S100a4;Slc24a4;Smim20;Stpg2;Tbcel;Tll2;Tmem174;Tmem178b;Tmem181b-ps;Tpst1;Wdr48;Zdbf2;Zfr
403	63.634530319726764	9.328961582305677	2.7700082302349047	2.0669171987495807e-63	1700001C02Rik;Otof;2210407C18Rik;Olfr323;2310069B03Rik;3110099E03Rik;4833422C13Rik;Acot12;4930515G01Rik;Ankrd13a;Git2;4930567K12Rik;4931430N09Rik;6530403H02Rik;9630013A20Rik;A930013F10Rik;Dkk4;AI427809;Aasdh;Abcc12;Acyp1;Mir6938;Mlh3;Adam23;Akr7a5;Pqlc2;Ampd2;Gm12500;Gnat2;Anks1b;Ap1s1;Serpine1;Arl4c;Atp2b2;Atp6ap1l;Rps23;B230110C06Rik;Lrrc3b;BC049352;BC049352;Tmprss4;Bcar3;C030013G03Rik;Ccdc12;Nbeal2;Ccdc42;Ccdc42os;Cckbr;Cnga4;Fam160a2;Ccng2;Cct7;Noto;Pradc1;Smyd5;Cer1;Cftr;Chn2;Cndp2;Fam69c;Cnot3;Leng1;Mir3572;Cntnap5a;Col18a1;Copg1;Cpa2;Cpa4;Ctcfl;Ctcflos;Pck1;Ctso;Dapl1;Derl1;Dlx6;Dlx6os1;Dlx6os2;Dnajc27;E130119H09Rik;Efcc1;Ephb6;Epx;Mks1;Ergic1;Fabp9;Pmp2;Fam117b;Fbf1;Ten1;Fbxl21;Ffar1;Ffar3;Frmd4a;Gad1;Gad1os;Gad2;Gins2;Gm10649;Nr3c2;Gm10684;Scn4b;Gm6583;Gpr20;Ptp4a3;Hacd3;Hbp1;Hdc;Hhat;Hspa9;Ints4;Jakmip2;Kat2b;Pp2d1;Lars2;Lias;Rpl9;Lmo3;Lpp;Lrguk;Meg3;Mir673;Mir770;Mir3967;Mir598;Mir6357;Mir7024;Mir7056;Mrgprf;Tpcn2;Mylk2;Nebl;Nexn;Nfam1;Ogdhl;Papd7;Pard6b;Pde10a;Pde1a;Pde1b;Pde2a;Pde9a;Pim3;Pmepa1;Rasd2;Rhoj;Rnf14;Robo2;Sertad2;Sft2d2;Sik2;Slc35d3;Smim15;Spats1;Srgap1;Tcf7;Tecta;Tmcc3;Tmem218;Tmpo;Tnpo1;Tpst1;Trhr2;Trpv6;Ulk4;Unc5b;Wars;Wdr25;Wasf2;Wipf3;Zfp410;Zfyve1
335	93.24019192856022	29.96098791734257	1.6378635109860538	1.3025947013030114e-62	0610031O16Rik;Adh7;1110032F04Rik;1110058D11Rik;1500015O10Rik;1700001C02Rik;Otof;1700020N01Rik;1700025N23Rik;1700029M20Rik;1700030K09Rik;Calr3;Cherp;Mir7068;1700030L20Rik;1700037H04Rik;Cdc25b;Cenpb;Spef1;1700100I10Rik;1700100L14Rik;1700112J16Rik;Lysmd4;1700120G07Rik;1700121N20Rik;2210039B01Rik;Tmem30b;2310003N18Rik;2310061N02Rik;2900097C17Rik;3632454L22Rik;4930404H11Rik;4930405A21Rik;Dlgap4;4930452G13Rik;Mir759;4930465M20Rik;4930467D21Rik;Naa11;4930470P17Rik;4930478P22Rik;4930483J18Rik;Mkl1;4930505G20Rik;4930506A18Rik;4930526I15Rik;4930542D17Rik;Ccdc54;4930543E12Rik;4930545E07Rik;4930559C10Rik;4930573O16Rik;4933402J07Rik;5031434O11Rik;Setd7;5430421F17Rik;5430427M07Rik;5730409E04Rik;6030408B16Rik;Atg101;6030468B19Rik;Afmid;Syngr2;Tk1;6430710C18Rik;7530416G11Rik;8030443G20Rik;9030204H09Rik;9330182L06Rik;9330182O14Rik;9430018G01Rik;9430091E24Rik;9530026P05Rik;9930104L06Rik;Cdca8;A230108P19Rik;A430088P11Rik;Tnrc6b;A730018C14Rik;B020018J22Rik;A730085K08Rik;A830036E02Rik;Krt10;A930016O22Rik;Ckm;AU023762;Abcc4;Abcf3;Ap2m1;Dvl3;Gm15760;Abcg3;Acat2;Acbd6;Acd;Carmil2;Pard6a;Acot2;Acsl1;Adamts12;Rxfp3;Adcy7;Adgrg1;Adgrl4;Adnp;Dpm1;Gm20716;Mocs3;Adra2b;Agk;Agtrap;Aldh4a1;Mir7020;Tas1r2;Aldh8a1;Amn;Ank1;Ank3;Ankrd10;Mir7238;Ankrd23;Cnnm3;Ankrd6;Ano9;Sigirr;Aox2;Apc;Gm10548;Apol6;Mb;App;Arel1;Fcf1;Arfgef3;Gm32926;Arhgap10;Arhgef15;Rangrf;Slc25a35;Arhgef38;Arhgef4;Arhgef7;Arih2;Armh4;Arsg;Arx;Asah1;Asb13;Atp11b;Atp5c1;Kin;Taf3;Atp5k;Atp6v1g2;Lta;Mir6974;Tnf;Atp8b2;Atxn1;B130024G19Rik;Gm29683;Nr2f2;B230217O12Rik;Fam160b1;Bach2;Bcat1;Bckdhb;Bcl11b;Bcl2;Bricd5;E4f1;Mlst8;Pgp;Btnl5-ps;Btnl6;Cabp1;Cacna1c;Cacna1e;Cacna2d3;Cacng2;Camk1d;Camsap1;Casd1;Cbr1;Setd4;Cby1;Fam227a;Ccdc151;Prkcsh;Ccdc167;Ccdc33;Ccnh;Ccnl1;Ccser2;Cdh9;Cdkal1;Cebpa;Celf2;Celf3;Cep89;Faap24;Cercam;Mir219a-2;Mir219b;Cfap100;Chchd10;Gm867;Mmp11;Smarcb1;Vpreb3;Chd1;Chdh;Il17rb;Mir6947;Chmp6;Chrna3;Chrna4;Cilp2;Ndufa13;Tssk6;Yjefn3;Clcnka;Fam131c;Clspn;Mir7119;Cmas;Cnnm3;Cnot11;Cntfr;Rpp25l;Col9a2;Smap2;Coro2b;Cpa2;Cplx1;Cracr2a;Crtam;Csrnp3;Ctgf;Cyb561;Cyp11a1;Cystm1;D430041D05Rik;D430041D05Rik;Mir1902;Dbndd1;Gas8;Dcakd;Mir6931;Ddc;Ddx17;Dgcr6;Dleu7;Dll3;Eid2b;Selenov;Timm50;Dmac1;Dmrt1;Dnaaf1;Hsdl1;Taf1c;Dnajb12;Dnajc17;Zfyve19;Dppa1;Gm4926;Dsg2;Dstyk;Dtna;Dusp26;Dusp7;Dync2li1;E130018O15Rik;Hmx1;E130309D02Rik;E330009J07Rik;Wee2;Eif4ebp3;Sra1;Endog;Spout1;Epha3;Epha4;Epha8;Ephb1;Erc2;Erdr1;Etv6;Evl;Gm16596;Exog;Exosc7;Zdhhc3;F930015N05Rik;Hs3st3a1;Fabp6;Fahd2a;Gpat2;Fam105a;Fam189a1;Fam35a;Glud1;Fbln7;Fbxl14;Fbxo34;Fgfr1op;Filip1;Flnb;Focad;Mir491;Foxo1;Foxo6;Foxp2;Garem1;Garnl3;Gdf6;Gfpt2;Gjb4;Gjb5;Glycam1;Ppp1r1a;Gm10190;Gm10494;Gm10538;Nfasc;Gm10578;Gm11985;Igfbp1;Gm12018;Gm12408;Gm13483;Mmadhc;Gm15350;Gm16853;Qtrt1;Gm16998;Man1a;Gm19689;Gm20609;Gm26760;Gm33727;Gm36283;Gm38431;Raver1;Gm4371;Gm4827;Gm5441;Gm6313;Gm6634;Gm7030;H2-T-ps;H2-T10;Gm715;Gm829;Gnal;Gnas;Gpr132;Gpr1;Zdbf2;Gpr22;Gramd1b;Grip1;Grsf1;Gsg1l;Gss;Gtf2e2;Gtf2ird2;Rcc1l;H1foo;Rho;Haspin;Hbp1;Hebp2;Hist2h2aa1;Hist2h2aa2;Hist2h2bb;Hist2h3b;Hist2h3c1;Hist2h3c2;Hist2h4;Hmox2;Hpca;Tmem54;Hsf2bp;Rrp1b;Hspa9;Htr5b;Htr6;Nbl1;Iffo2;Inca1;Kif1c;Mir6925;Ipo4;Rec8;Tm9sf1;Iqgap3;Ttc24;Irak4;Pus7l;Irf7;Jak2;Kansl2;Mir1291;Snora2b;Snora34;Kantr;Kazn;Kcnip2;Mgea5;Kcnmb4os1;Kctd7;Kif9;Klhl18;Kirrel3;Kitl;Klf10;Klhdc8a;Nuak2;Klhl42;Mansc4;Kmt2a;Kmt5a;Sbno1;Kpna2;Krt33a;Krtap16-1;Krtap17-1;Krt81;Krt83;Krt85;Krt86;Ksr1;LOC102634389;Ldb2;Lgr6;Lincred1;Lingo2;Lmna;Mex3a;Mir1905;Lmo2;Lonrf1;Lonrf2;Lox;Lrg1;Plin5;Sema6b;Lrmda;Zfp503;Lrrk2;Lyrm9;Mab21l2;Madd;Manf;Rbm15b;Map2k5;Map3k12;Npff;Tarbp2;Mapk1ip1;Ppp2r2d;Mapk4;Marveld3;Mfap3l;Mfsd1;Mgat3;Mgat4a;Mib1;Mir133b;Mir133c;Mir188;Mir362;Mir500;Mir501;Mir532;Mir23a;Mir24-2;Mir27a;Mir3074-2;Zswim4;Mir3094;Mir33;Shisa8;Tnfrsf13c;Mir346;Mir496b;Mir598;Mir6395;Saraf;Mir678;Mir6977;Mir704;Pdia4;Mir7665;Mir8090;Sfr1;Mir99a;Mirlet7c-1;Misp;Mkl1;Mn1;Moap1;Tmem251;Morf4l1b;Msantd3;Msmo1;Myh1;Myh2;Myl7;Pold2;Nat1;Nat2;Ncor2;Nedd4;Ngly1;Oxsm;Nhlh2;Nin;Nit2;Nkiras1;Rpl15;Nmur1;Tex44;Nr4a1;Nrip1;Nt5c1a;Ntm;Ntsr2;Nudt19;Tdrd12;Nup85;Oit3;Olfm2;Olfr323;Trim58;Osbp2;Pak2;Pcsk2;Pcsk2os1;Pde2a;Pde8b;Pdgfra;Pdlim4;Pgm2;Phactr1;Phc2;Tlr12;Phf12;Pias1;Pigm;Pigt;Pipox;Plcd1;Pnoc;Pou3f4;Prdm14;Prg3;Prg4;Prkag2;Prkch;Prlh;Rab17;Psmd4;Psmd9;Ptger2;Ptprg;Ptprh;Tmem86b;Pycard;Trim72;Rab3gap1;Rac1;Rad9b;Vps29;Ralbp1;Rap1gap;Rbms3;Rcan1;Rchy1;Thap6;Rgs20;Rhbdl3;Rhof;Ripor2;Rps6ka2;Saa1;Saa3;Saa4;Saal1;Schip1;Scn11a;Scube2;Sec24b;Sema3f;Setd1b;Shc3;Sla;Slamf1;Slc22a2;Slc35d3;Sned1;Socs7;Sod1;Sod3;Sorbs1;Sowahd;Spats1;Spg21;Spo11;Spock2;Spry1;Spry2;Srfbp1;Srsf3;Stk38;Star;Stat4;Stk32c;Stra6l;Stxbp1;Sult1c2;Sumf2;Svop;Syndig1;Synpr;Syt14;Tbc1d22a;Tcea3;Tead4;Tex29;Tex35;Tex9;Tfpi;Tgfa;Tha1;Tmem235;Tm2d1;Tmem121b;Tmem125;Tmem131;Tmem132e;Tmem178b;Tmod1;Tnfrsf9;Tnrc18;Tns4;Tomm20l;Trim2;Trpm8;Trpv4;Tsga10;Tsnax;Tusc3;Ube2n;Ubr4;Usp48;Usp50;Vegfa;Wdr4;Wdr48;Wfs1;Wipf2;Wscd2;Zbed6;Zc3h11a;Zc3h12c;Zfand2a;Zfp260;Zfp566;Zfp82;Zfp365;Zfp385b;Zfp648;Zfyve9
15	78.82986878230417	17.71957442989488	2.1533921062416854	1.5955272174968132e-61	1700022H01Rik;Sar1a;1700027F09Rik;C030018K13Rik;1700028P15Rik;1700086L19Rik;Dbpht2;1700109K24Rik;Mb;1700123O21Rik;2410004P03Rik;2810025M15Rik;Rasal2;2810032G03Rik;Klhl29;3930402G23Rik;4921525O09Rik;4930413F20Rik;Nipal2;4930431P22Rik;4930444M15Rik;Serp2;4930465M20Rik;4930500G05Rik;4930506C21Rik;Mpc1;Sft2d1;4930559C10Rik;4930572O13Rik;4930581F22Rik;St3gal4;4931430N09Rik;4933413L06Rik;5730412P04Rik;8430426J06Rik;Mchr1;A730043L09Rik;AU016765;Abcc4;Acat2;Acat3;Actl6b;Tfr2;Actr6;Adgrb1;Adsl;Mir5113;Afm;Afp;Akap10;Alkbh2;Ung;Usp30;Als2cl;Prss50;Tmie;Ankrd39;Sema4c;Ankrd50;Anxa4;Apol8;Aqp5;Aqp6;Arhgap33;Arhgap33os;Arhgef39;Car9;Ccdc107;Rmrp;Tpm2;Arl15;Art3;Ascl5;Cacna1s;Atf6;Atp6v0d2;Atxn1l;Zfp821;Avpr1b;Aym1;Mir7230;Azin2;B4galt7;Caml;Tmed9;Bag1;Chmp5;Nfx1;Bcl11b;Bdh2;Slc9b2;Bhlhe23;Bop1;Hsf1;Scx;Cacna1b;Cbl;Ccdc153;Cby1;Fam227a;Tomm22;Ccnf;Mir5134;Mir6965;Cda;Cdc123;Gm13199;Nudt5;Cdk3-ps;Evpl;Celf2;Cep41;Cfap161;Chat;Slc18a3;Ckmt1;Ppip5k1;Strc;Clcc1;Cmtm4;Cnnm3;Cntn1;Cog1;D11Wsu47e;Fam104a;Slc39a11;Cog1;Slc39a11;Cog6;Cpne7;Mir7079;Mir7080;Snord68;Cry2;Slc35c1;Cryaa;Csf1;Ctdspl;Cyct;Pde11a;Cyld;Dctn2;Ddit3;Kif5a;Mbd6;Ddx20;Inka2;Dennd6a;Des;Dgkh;Dgki;Dhrs7c;Disp1;Dlst;Prox2;Dnajc13;Dnmbp;Dpy19l3;Dusp14;Dync1li1;Dynll2;Dyrk1a;E430016F16Rik;Elmo3;Lrrc29;Mir328;Tmem208;Engase;Epc1;Ephx2;Epop;Erfe;Klhl30;Faap20;Fam110b;Fam117a;Fam181a;Gm29508;Fam53b;Fgfr1op2;Ints13;Fjx1;Foxn1;Slc13a2os;Gadd45b;Galr3;Gcat;Gm17753;H1f0;Gata5;Gm12108;Gm13030;Pla2g5;Gm13205;Gm15511;Gm16143;Hnrnph3;Pbld1;Pbld2;Gm16291;Gm17059;Gm19276;Gm19461;Plekha6;Gm20744;Gm20751;Gm20754;Gm26760;Gm38671;Mcf2l;Gm4832;Gm7788;Gnal;Gpc6;Gpihbp1;Zfp41;Gpr21;Gpr26;Gramd1b;Grap2;Grem2;Grip1;Gsn;Herc1;Hexa;Hipk2;Hs2st1;Selenof;Htr1f;Htr2a;Iffo2;Ifi47;Tgtp2;Il2rg;Med12;Nlgn3;Inpp5f;Iqgap2;Irak1bp1;Itga5;Mir6963;Itga9;Itgae;Kcnb2;Kcnk7;Map3k11;Pcnx3;Kcnq1;Trpm5;Kdf1;Klf2;Klhl41;Klrg1;Krt222;Krt222;Smarce1;Krt9;L1cam;L1td1;Lin28b;Liph;Senp2;Lmod1;Timm17a;Lrp11;Lrp1b;Lrrc10b;Lrrk2;Mcm10;Mcur1;Mdrl;Metap1;Mettl9;Mgll;Mir190a;Mir1951;Mir218-2;Mir3059;Mir3066;Mir3080;Mir3097;Rgs12;Mir490;Mir598;Mir6362;Mir7008;Mir7056;Mir7073;Mir8103;Mkl2;Mms19;Ubtd1;Mr1;Mtcl1;Myo1b;Myog;Nat10;Nbdy;Ncbp1;Tstd2;Nckap1;Ndufb9;Tatdn1;Nfe2l1;Ninj2;Nkx6-1;Nr6a1;Nxnl2;Ogdhl;Olfr1375;Zfp354a;Oprd1;Osbpl8;Paqr9;Pbx4;Pcp4;Pde10a;Pde1c;Pex2;Pfkm;Senp1;Pfkp;Phactr1;Pigk;Pik3r6;Pipox;Plscr4;Ppp1r9a;Prkag1;Prrc2c;Prss22;Prss30;Prss54;Ptpre;R3hdm1;Rad52;Rap1gap;Rbfox1;Rhpn1;Top1mt;Rilpl2;Snrnp35;Ripor2;Robo3;Ropn1;Rpl27a;Snora3;Rpp30;Rsg1;Rufy3;Runx1t1;Rxfp4;Sc5d;Scn5a;Sel1l3;Sema6b;Tnfaip8l1;Sept9;Slc14a2;Slc15a1;Slc44a3;Slc6a6;Slc7a7;Slfn2;Slit3;Smarca2;Sorbs1;Sppl2c;Ssr2;St8sia1;Stam2;Syn2;Timp4;Syt3;Tcfl5;Thap4;Tial1;Tlnrd1;Tmprss7;Tnpo1;Topaz1;Tspyl4;Tusc3;Ubn2;Utp20;Vps37b;Wnt10a;Wnt6;Wwc1;Ywhaz;Zfp365;Zfp385b
561	58.303595782340054	10.329395696853949	2.4968175154094756	2.308236520051492e-61	1700003D09Rik;Ppp1r1b;Stard3;1700010I14Rik;1700019G24Rik;1700060C20Rik;1700084F23Rik;Gm3772;1700100I10Rik;1700100L14Rik;2010109A12Rik;Ccni;2810403A07Rik;Rit1;4930500F04Rik;Gm21221;4930556J02Rik;4930590J08Rik;4933402C06Rik;4933407I05Rik;4933407K13Rik;4933416C03Rik;Ptprr;4933430N04Rik;9230020A06Rik;A030001D20Rik;Fut2;Mamstr;AU040320;Ncdn;AW495222;Ackr4;Afap1l2;Aktip;Aldh8a1;Ank1;Ascl5;Cacna1s;Atl2;Atxn2;Aven;BC065403;Bmp10;Bsnd;Cacna1i;Rps19bp1;Calcoco1;Ccdc167;Ccdc33;Stra6;Cd46;Cdc42bpg;Men1;Chka;Col6a4;Crabp1;Cyp26a1;Diras1;Sgta;Slc39a3;Dmtf1;Dnah17;Dstyk;Dtna;Dusp5;Eif2b3;Hectd3;Urod;Epha8;Exph5;F630111L10Rik;P2ry14;Fam114a1;Mir574;Tlr6;Fam124a;Fam186b;Fam214a;Fam58b;Fam98b;Fhl5;Fibcd1;Foxp1;Gapdh;Iffo1;Gas5;Snord47;Zbtb37;Gm12108;Gm12408;Gm12409;Gm13056;Gm15350;Gm16143;Hnrnph3;Pbld2;Gm16793;Mfhas1;Gm30173;Gm35978;Notch1;Gm5334;Gm572;Tardbp;Gm6642;Gpr27;Gpr84;Mir148b;Guca2b;Hapln3;Mfge8;Hbs1l;Hip1r;Hsf5;Ift81;Il17f;Isl1;Isoc1;Itga11;Jazf1;Jdp2;Kcna5;Kcnip4;Lamc1;Lamp1;Mir7065;Ldlr;Lemd2;Lncenc1;Lrfn3;Lrrc38;Map2k6;Mapk10;Mc1r;Tubb3;Meg3;Mir673;Mir770;Meikin;Mfsd13a;Miga1;Mir205;Mir6934;Mir7236;Rab40b;Mn1;Mobp;Rpsa;Snora62;Myh3;Nags;Tmem101;Nap1l1;Nhsl1;Nin;Npl;Nrxn2;Rasgrp2;Nsf;Pacrg;Park2;Pde10a;Pde7b;Plagl2;Pofut1;Plekhg6;Tnfrsf1a;Podn;Pou1f1;Prickle2;Prkab1;Ptchd4;Rai1;Raly;Rdh11;Vti1b;Rho;Rsph14;Sepsecs;Serpinb11;Sfxn1;Sgpl1;Slain1os;Slc25a1;Slc25a51;Slc35f3;Slc36a4;Slc38a2;Snrk;Sntb2;Spats2l;Syt6;Tac2;Zbtb39;Tbc1d8;Tdrd7;Tet2;Timd2;Tor1a;Tor1b;Tpm1;Ttc9b;Tut7;Unc5d;Zbtb34
195	13.512944365821568	1.3782562647426413	3.2933320015477094	8.231063718825574e-60	AV205837;Apod;Adat1;Kars;Terf2ip;Mir760;Myo5c;Strip2;Syt2;Tagln3
200	15.2660142426584	2.53369633566057	2.5909604210846484	7.642094591654303e-56	9430091E24Rik;Ankrd63;Plcb2;Bloc1s6;Bloc1s6os;Slc30a4;Dph3;Oxnad1;Dusp19;Nckap1;Gda;Gnb4;Igfbp2;Il1rl2;Itga4;Mchr1;Necab2;Osgin1;Nsun3;Ntm;Olfr90;Pcsk9;Pon1;Ppfia2;Ramp1;Rgs12;Rs1;Slco1c1
186	19.887663327903084	4.612611978480885	2.1081939157077465	9.730735876375374e-56	4930430F08Rik;4930431P22Rik;A630076J17Rik;Cym;Prok1;Acr;Gm36221;Rabl2;Acvrl1;Adam23;Ak8;Spaca9;Akap10;Aox2;Arfgef1;Arsb;Mir5624;Asf1b;Atp7a;Atpif1;Dnajc8;BC024386;Cox8b;Nlrp6;Bcl11a;C330024C12Rik;C430042M11Rik;Haao;C920009B18Rik;Cap1;Ccdc113;Ccdc90b;Cd163;Copg1;Hmces;Ctnnbl1;Ctxn3;Ddn;Prkag1;Dgkh;Dnah6;Suclg1;Eef2k;Eno1;Epb41l3;Fdps;Rusc1;Gabbr2;Gemin8;Gm14057;Gm18409;Gm20491;Gm6034;H2-T22;H2-T23;H2-T24;H2-T9;Gm7160;Zcchc2;Golga4;Gpn2;Sfn;Hnrnpc;Hrk;Hspb1;Il18bp;Kctd1;Kptn;Napa;Slc8a2;Lrrc27;Stk32c;Lrrtm1;Man1c1;March7;Mfap1a;Wdr76;Mgat1;Olfr1393;Mir124a-1hg;Mir1843a;Scarna3b;Mir7010;Msantd3;Myo7b;Panct2;Slco4c1;Pcsk2os2;Pisd;Ppp3ca;Rap1gap;Rap1gapos;Rtn4;Sec14l3;Shkbp1;Sptbn4;Shroom1;Sowaha;Slc39a11;Slk;Sln;Smad1;Smim12;Smim23;Smim5;Smim6;Smyd3;Strip2;Sub1;Syt14;Tesc;Tmem181b-ps;Zbtb18
144	16.47227438386844	2.755836294498292	2.579434080426349	2.2425926592391755e-55	1700007F19Rik;2310034O05Rik;Actn2;Fbxo33;Gpm6b;Kctd1;Osbpl8;Pcmtd1;Ppp2r2cos;Rab3gap2;Srxn1;Tcaf1;Traf5;Ttc39c;Zfp957
