	mean_inCluster	mean_outCluster	log2_fold	p-value	relevant_genes
474	25.537015548343742	7.763911750381409	1.7177213732904029	9.033754356410225e-45	2410004I01Rik;C1ql1;4930532I03Rik;Ppfia2;4930546K05Rik;Airn;Igf2r;Ampd2;Gm12500;Gnat2;Apc;Gm10548;Brd7;C530008M17Rik;Cela2a;Ctrc;Ctrcos;Chst12;Csdc2;Polr3h;Dhx32;Dlx1;Dlx1;Dlx1as;Dlx2;Dlx6;Dlx6os1;Dnah17;Dock10;Dpf3;Frmd7;Fto;Rpgrip1l;Gigyf1;Gnb2;Mir6418;Pop7;Gm30539;Gm9054;Plekho1;Hydin;Klf13;Krtap6-2;Mir3081;Mir3962;Mir5618;Necab1;Nrxn3;P4ha2;Pbp2;Pdcl3;Pwwp2b;Rab11fip4os2;Rapgefl1;Wipf2;Rarb;Rassf2;Rere;Saxo1;Saxo1os;Sipa1l1;Sp9;Syne3;Tcf20;Th;Tmem229b;Tmprss6;Ubash3b;Uchl4
77	18.564558108063366	7.040373314587257	1.3988144201062493	9.274250580015373e-43	4930425L21Rik;A230051N06Rik;Dpp9;Mir7b;A730063M14Rik;Agap2;Cdk4;Tspan31;Calm1;Carmn;Il17b;Cdk5r2;Gm16582;Celf4;Cfap157;Clec11a;Shank1;Cmip;Col6a3;Ctxn1;Map2k7;Snapc2;Tgfbr3l;Dapk1;Dgkz;Dgkz;Mdk;Mir6999;Dpf1;Egln3;Eml2;Gipr;Mir330;F12;Pfn3;Fam120a;Fam120aos;Fam178b;Fbxo34;Flrt2;Gm15326;Hat1;Slc25a12;Iqsec2;Kcnip3;Prom2;Klhl7;Mir139;Pde2a;Nebl;Nelfa;Nisch;Sema3g;Tnnc1;Nme1;Nme2;Npepl1;Oit3;Pja1;Ptprk;Reg4;Rfx2;Ric8b;Rubcn;Sardh;Shc3;Sirpa;Sybu;Syn3;Togaram2;Unc5d;Zfhx2os
322	21.476772769847255	8.567267518643803	1.325860056015564	2.795719913574077e-41	1700054M17Rik;1700072B07Rik;Tbc1d21;4930568G15Rik;6430531B16Rik;Mir202;Mir7062;Mir7686;9530026P05Rik;Acot3;Acot4;Adgrg5;Ccdc102a;Aes;Tle2;Ankrd45;Klhl20;Tex50;Ap3d1;Dot1l;Apob;Auh;B930095G15Rik;Caap1;Cacna1d;Cacna2d4;Cacng4;Camk1d;Ccdc134;Srebf2;Cd180;Celf4;Cenpi;Tmem35a;Trmt2b;Cgn;Clec16a;Dexi;Clmp;Crhbp;Dbh;Dbhos;Decr2;Nme4;Tmem8;Dlc1;Dock3;Ech1;Hnrnpl;Lgals4;Lgals6;Fam107b;Fam168b;Plekhb2;Fgf1;Fxyd2;G630016G05Rik;Meis2;Gm15408;Gm4285;Snora31;Tpt1;Gm5868;Zar1;Gtf2ird1;Itga5;Mir6963;Zfp385a;Jakmip1;Kcnt1;Sohlh1;Mark2;Rcor2;Med10;Mettl21a;Mir5624;Mir5625;Slc35f6;Mir6362;Mir6403;Mir6995;Mkrn2;Mt1;Mt2;Olfr459;Pitpnm2;Plch2;Prnd;Ptprr;Rasl11b;Ripor2;Sag;Scel;Selenok-ps1;Sept4;Siglech;Sirpa;Sp3;Sp3os;Sp9;Spcs2;Xrra1;Syne1;Trak1;Usp12;Vcl;Zmiz1
559	29.68299917726195	9.929847238646323	1.5797837725719366	2.597568685875632e-40	1700006F04Rik;1700020I14Rik;1700092K14Rik;4930590J08Rik;Ccdc174;9630001P10Rik;Fam184b;Abcf1;Gm8801;Mir877;Actn4;Adat1;Ampd2;Gm12500;Gnat2;Ank1;Ankrd29;Lama3;Arg2;Atp6v0a2;B3gnt2;Cacna1h;Calhm1;Calhm2;Capn2;Ccdc63;Chrnd;Ecel1;Prss56;Clec12b;Cnn3;Ctdp1;D430019H16Rik;Dcaf4;Zfyve1;Ddhd1;Mir5131;Dhx35;Fam83d;Dstn;Ephx3;Fam13c;Fam83f;Mir6957;G6pc3;Gm15915;Gm8580;Gm16793;Mfhas1;Grm4;Hectd2os;Kcnj4;Kdelr3;Lancl1;Ldhd;Zfp1;Lemd1;Mir135b;Loxl1;Lrrc66;Mir7010;Mir7029;Mphosph8;Mppe1;Ndufa13;Tssk6;Yjefn3;Pogk;Tada1;Prkg1;Pttg1ip;Sumo3;Rapgef2;Rbm20;Rtn4;Srrm3;Stat5b;Tns3;Tob2;Tox2
164	16.906085030219433	6.498455037515391	1.3793602710096144	5.525564609707563e-37	1700034H15Rik;Slc30a1;2310022A10Rik;Hipk4;Pld3;5031439G07Rik;A630001O12Rik;Add2;Atp1b1;Atxn2;Btg2;C1qtnf4;Cfap69;Copg1;Cxxc5;Filip1l;Gprin1;Sncb;Hsd3b7;Stx1b;Insl3;Jak3;Unc13a;Lrrtm3;Mir134;Mir154;Mir3072;Mir369;Mir377;Mir382;Mir409;Mir410;Mir412;Mir453;Mir485;Mir496a;Mir541;Mir668;Mirg;Mir5122;Slc9a1;Mir5625;Slc35f6;Mir8108;Nsg1;Nxf7;Pacsin2;Pcdh1;Pkig;Plxdc1;Yes1
446	6.575924274433207	1.2447816061787467	2.4012070824756813	6.764528623633175e-36	1600014C10Rik;Hs3st2
185	20.29005152577519	9.232918470390986	1.1359053612718268	5.572683837794625e-34	1700020L24Rik;Gas2l2;Rasl10b;2010320M18Rik;Il12rb1;Mast3;Mir7240;Pik3r2;4930461G14Rik;4930527F14Rik;6820408C15Rik;Sox12;Zcchc3;A830011K09Rik;Lmo3;Actl11;Camkv;Traip;Ank1;Ano6;Atn1;Eno2;Lrrc23;B830017H08Rik;Scarf2;BB014433;Kbtbd11;BC030867;Hdac5;Mir8101;Bglap;Bglap2;Bglap3;Paqr6;Btbd1;Tm6sf1;Camk2b;Casq1;Pea15a;Csdc2;Polr3h;Cuta;Mir3083;Mir6968;Phf1;Syngap1;Cyfip2;Dnaaf3;Tnni3;Tnnt1;Dpf1;Elfn2;Faap20;Fam43b;Mul1;Fam83f;Mir6957;Fam92b;Gm17750;Gm30539;Gpr162;P3h3;Hs3st1;Irf2bp2;Kcnf1;Kcnj4;Kdelr3;Lemd1;Mir135b;Med24;Thra;Mir124a-3;Mir7034;Tmem120a;Mir709;Rfx1;Nsg2;Pde4b;Pid1;Pitpnm2;Psmd4;Ptpn9;Ptprg;Sec14l1;Sfn;Zdhhc18;Susd1;Syne1;Usp3;Zfp563
362	14.153066010439533	5.85684142653769	1.2729054429729207	8.824143564439034e-33	1700012I11Rik;2310011J03Rik;Apc2;Pcsk4;Reep6;4930404H11Rik;4930407G08Rik;Cpt2;Abhd12;Alkbh3;Alkbh3os1;Ank1;Apol6;Mb;Arap1;Stard10;Arhgef6;Atp5d;Cbarp;Cirbp;Midn;Bmf;Borcs8;Gm45929;Mef2b;Rfxank;Tmem161a;Bptf;Card19;Ninj1;Cd3eap;Ercc1;Ppp1r13l;Cdc20b;Gpx8;Mir449a;Mir449b;Mir449c;Csk;Lman1l;Dlx1;Dlx1as;Dlx2;Dlx5;Dlx6;Dlx6os1;Dlx6os2;Dnm2;Gm16853;Qtrt1;Gad1;Gad1os;Gm4651;Mical3;Gsn;Hdac5;Mir8101;Hfe;Hist1h1t;Hist1h2ac;Hist1h2bc;Hist1h4c;Iqsec2;Ltbp1;Mir6907;Rrp1;Mir6977;Nfasc;Nr1i3;Pcp4l1;Pitpnm3;Ptprs;Rn4.5s;Shisal1;Slc2a3;Sp9;Srsf1;Tll1;Tnr;Tshz1;Zadh2;Txndc11;Ubash3b;Ube2ql1;Ubp1;Wdr1
172	10.761585888023825	3.186108429925153	1.755991552336228	1.1004163473563131e-32	1700104L18Rik;Atp6v1a;Naa50;Calm3;Ptgir;Disp1;Eif4e;Extl3;Gm9054;Plekho1;Golga7b;Gsn;Ift43;Tgfb3;Itpk1;Mir1936;Lemd1;Mir135b;Lrrc6;Malat1;Mascrna;Mas1;Mrgprh;Mir6366;Ndrg4;Ptpn9;Rilpl1;Scgb3a1;Smap1;Syp;Tmem121b
11	16.46459527585367	7.0253698977435555	1.2287091830043193	8.6991609417089e-31	9330182O14Rik;9430069I07Rik;Ablim3;Adcyap1r1;BC027072;Cd101;Col6a1;Cx3cl1;Dgkb;Dlx5;Dlx6;Dlx6os1;Dlx6os2;Dlx6;Dlx6os1;Dlx6os2;Frat1;Frat2;Inpp5j;Selenom;Mrps35;Npffr2;Olfml3;Phc2;Ptpdc1;Tamm41;Tmod1
4	10.190089521875072	4.52613958481452	1.170796026586937	3.384167414724617e-28	Acta1;Add2;Arhgef2;Arid5a;Cadm2;Clcnkb;Hspb7;Srarp;Zbtb17;Eya1;Fez1;Fmn2;Gas2l1;Rasl10a;Gm26710;Klf16;Rexo1;Hdac9;Hook2;Junb;Prdx2;Rnaseh2a;Kif3c;Lrrn1;P4ha2;Pick1;Slc16a8
276	25.00943160218372	13.026355102548603	0.9410335020618819	7.105919798224922e-27	1700016A09Rik;Gse1;Mir7687;1810021B22Rik;Panx2;Trabd;2810405F15Rik;G630016G05Rik;Meis2;3000002C10Rik;Nme6;Spink8;4930532I03Rik;4931406H21Rik;Gm45915;4931409K22Rik;Asb10;AW011738;Agrn;Isg15;Abcg1;Abr;Acot11;Acot13;BC005537;Tdp2;Actr5;Gm14204;Slc32a1;Adam15;Efna3;Efna4;Adarb2;Ahdc1;Alkbh3os1;Gm13889;Angptl2;Asb17os;Asic4;Gmppa;Asl;Crcp;B3galt5;BC004004;Ppil1;Bcl11b;Best2;Hook2;Junb;Calm3;Pnmal2;Camk2n1;Carmn;Il17b;Caskin1;Cbl;Ccdc153;Nlrx1;Pdzd3;Ccdc33;Stra6;Ccsap;Cdc37;Pde4a;Cdh15;Celf5;Ncln;S1pr4;Cep170;Sdccag8;Cfap73;Ddx54;Rita1;Cntnap5b;Coro2b;D2hgdh;Dab2ip;Dcstamp;Ddx6;Decr2;Nme4;Rab11fip3;Dlk2;Tjap1;Dnajb4;Fubp1;Dpep1;Dtna;Dusp8;Enox1;Erbb4;Fabp12;Fam171a2;Itga2b;Fga;Fignl1;Gm11190;Pipox;Gm13848;Gm17733;Syn2;Gm21057;Gm3558;Gm45913;Grm4;Hbegf;Slc4a9;Igsf21;Kcnk13;Kcnq2;Keap1;S1pr5;Krt78;Laptm5;Lemd1;Mir135b;Leprotl1;Saraf;Limk2;Lpl;Lrp8os2;Mecr;Ptpru;Mir6926;Sgsm2;Tsr1;Mir7223;Mir7229;Sgsm1;Mir8108;Mul1;Myb;Myh7;Ngdn;Nol6;Ube2r2;Nsd3;Pabpc6;Pacsin2;Pafah2;Panx1;Pbx1;Pdgfa;Pdik1l;Trim63;Phc2;Plekhs1;Prickle2;Prr36;Ralyl;Rapgef2;Rara;Sec14l1;Shisal1;Slc4a8;Slco5a1;Smad3;Spata19;Srp14;Stac;Stmnd1;Tamm41;Tekt4;Tjp1;Tmem150c;Tmem255a;Trap1;Treh;Tubb2b;Ube2ql1;Zc3h12c;Zeb2;Zeb2os;Zfp622;Zmynd8
578	10.67013376830132	4.949234761922223	1.1082852524429363	2.919352352062435e-25	9130015G15Rik;Adrb3;Arhgap17;Lcmt1;Arid5b;Atp1a2;Igsf8;Atp6v0a4;Tmem213;Aunip;Mtfr1l;B930095G15Rik;BC021767;Tuft1;Btbd3;C630031E19Rik;C7;Camk2a;Mir6982;Mir7220;Cavin3;Cfp;Syn1;Chrna9;Col17a1;Cxxc5;Dusp13;Samd8;Egr4;Fbxo41;Fam49b;Fbxl7;Gm11827;Hsd3b7;Stx1b;Ildr2;Mael;Kcnj4;Kdelr3;Mast1;Rtbdn;Mettl17;Ndrg2;Slc39a2;Mhrt;Mir208b;Myh6;Mir7229;Sgsm1;Mir7661;Pde10a;Ptprs;Rasgef1a;S100a10;Samd4;Serinc1;Slc29a4;Snrpn;Snurf;Srcin1;Stac2;Synj2;Thtpa;Zfhx2;Zfhx2os;Vangl2;Wnt2b;Zfp704
1	13.55801545606939	6.773167922503104	1.001232692373502	2.6748867704922506e-24	1700069L16Rik;Ficd;1700072I22Rik;Lyzl6;Rprml;2010300C02Rik;2810468N07Rik;Sox8;4930405A21Rik;Dlgap4;A930017M01Rik;Arid3c;Dctn3;Galt;Gm42274;Sigmar1;Bcor;Cacna1g;Spata20;Cacna1i;Rps19bp1;Card9;Dnlz;Ccdc61;Nova2;Chrna2;Creld1;Prrt3;Ctxn1;Snapc2;Tgfbr3l;Timm44;E030018B13Rik;Klf13;E130317F20Rik;Misp;Ptbp1;Egr1;Reep2;Galnt15;Icam4;Icam5;Mir1900;Kcng2;Kcnj4;Kdelr3;Kptn;Napa;Mark2;Mir9-3;Mir9-3hg;Msl1;Nr1d1;Neurl1b;Rims4;Rpap1;Tyro3;Sdf2;Supt6;Slc22a8;Srrm3;Tbc1d13;Zer1;Tmem121b;Traf3;Trpm1;Ywhah
404	12.496202368808321	5.180266377634744	1.2703752272319924	2.8777798394419002e-21	1110002J07Rik;1700113A16Rik;1700123M08Rik;Pdp1;4933404K13Rik;A630072M18Rik;Rsbn1l;AA986860;Pfkfb2;Yod1;Abhd2;Ank2;Apol7a;Apol9a;Arfip2;Timm10b;Trim3;Arhgef3;Asb2;Bin3;C2cd4d;Lingo4;Rorc;Cacna1i;Casp9;Dnajc16;Cplx2;Crhr2;Crtam;Dnaic1;Fam219a;Dnajc9;Mrps16;Dusp13;Samd8;Dusp5;Evpl;Srp68;Fgf13;Flt1;Fry;Gch1;Gm10336;Gm13030;Pla2g5;Gm19276;Gm30539;Gsdme;Hapln4;Mir7066;Hopx;Igsf9b;Lonrf2;Magoh;Mfap1a;Wdr76;Mir21c;Mir490;Mir6403;Mir7035;Rasa4;Mroh4;Mrpl48;Rab6a;Mtss1l;Ncf4;Nxph3;Pde6h;Pex5l;Ppp2ca;Prmt8;Prss23;Ptgfrn;Ptprs;Rassf5;Rims1;Scube2;Tbc1d1;Trim66;Ube2q2;Ube2ql1;Vill;Wisp1;Zfp956;Zwint
118	14.21168765104938	6.835436764718223	1.0559615016515358	3.1171861706969436e-21	9130221H12Rik;Erf;Gsk3a;Zfp526;A930019D19Rik;Add2;Adhfe1;Rrs1;Anp32a;Aplp1;Hcst;Nfkbid;Tyrobp;Atp2b1;Bach2;Bphl;Cadm3;Ccdc97;Cd109;Chchd4;Tmem43;Clvs1;Cwh43;Cxxc5;Dnajc6;Dyrk1a;Exosc9;Gm11549;Fastkd5;Lzts3;Ubox5;Fndc9;Glrx5;Mir3069;Scarna13;Snhg10;Syne3;Inpp4b;Kcnt1;Sohlh1;Klhl35;Snord15b;Lemd1;Mir135b;Lrrc74b;P2rx6;Thap7;Mas1;Mbd2;Mef2c;Mir6357;Poli;Npas2;Ntng1;Pklr;Podxl2;Ppp1r32;Rasl10a;Sema6a;Slc7a15;Smox;Snx24;Stmn4;Tmem2
121	5.171035735605644	1.8894427066236466	1.452444048058703	1.5179310508403653e-20	Acy1;Rpl29;Arc;Bcl2l10;Car7;Nae1;Chrnb3;E2f1;Pxmp4;Fam49a;Gli1;Inhbc;Inhbe;Ppfibp1
464	10.641830313863055	4.789448310591415	1.1517983507173837	7.739427453330659e-20	1700003F12Rik;Actl10;E2f1;Necab3;2310001K24Rik;Fitm2;9330198I05Rik;9830166K06Rik;Chrm1;A230051N06Rik;Dpp9;Mir7b;Adgrl1;Adra2c;Arhgap27;Atg16l2;Stard10;Bckdk;Kat8;Prss53;Vkorc1;Bcl9l;Cacnb3;Cactin;Pip5k1c;Tjp3;Camkk2;Clta;Cmip;Col6a1;Dpf1;Fastkd5;Lzts3;Ubox5;Fbxl19;Orai3;Fn3krp;Rab40b;Gcnt2;Gdpd5;Gemin7;Ppp1r37;Gm12925;Macf1;Grik5;Zfp574;Hrasls;Irak3;Tmbim4;Isyna1;Ssbp4;Jph3;Limch1;Mroh5;Nthl1;Slc9a3r2;Tsc2;Phactr1;Plcl1;Rasa2;Rps15a-ps6;Slc16a8;Srrm4os;Tnr
566	5.940961272488917	2.450066461017455	1.2778409003718638	2.5221668751019284e-18	1700099I09Rik;AI839979;Atpaf1;Tex38;Cntnap2;Dnmt3a;Gm45924;Mir346;Ubash3b;Zfp281
501	4.093281393995845	1.5029097097727429	1.4454387643408046	3.328612771060388e-18	Dnm1;Il12a;Inmt;Trpm3
500	5.624305833606946	2.8025078549359934	1.0049308025545074	1.4724028337093285e-17	3110039M20Rik;Foxg1;Bcl11a;Brinp1;Eif4e3;Epha7;Gm32200;Gprc5b;Mir6906;Spock2;Mir6979;Synpo
173	7.145193247990204	3.691249405981158	0.9528449189261561	1.8221098961410049e-16	0610039K10Rik;Pkig;Serinc3;4930528D03Rik;Spata31d1d;4931403G20Rik;4933407L21Rik;Adarb1;Gm17769;Bbs10;Crmp1;D630024D03Rik;Dusp6;Gm12505;Hmgb3;Kcnf1;Sstr4;Thbd
37	4.371222909982537	1.6255186812190472	1.427081067638698	4.03762737230322e-16	Dph2;Ipo13;Fbxo31;Map1lc3b;Gm5079;Sp8
300	10.489117240803061	2.3435096532575685	2.162102818026779	9.150180750147602e-16	2700038G22Rik;Snord93;Ckb;Trmt61a;Crct1;Lce1m;Dgkd;Gm19582;Elp2;Slc39a6;Fbrsl1;Iglon5;Vsig10l;Kcnip1;Napb;Smarca2;Sox2;Tmcc3;Wwc2
421	0.9828548352345323	0.5075300732727428	0.9533475886340947	2.840853252231005e-05	Klrb1c
369	0.7420889910151691	0.3795784500208975	0.9670084854378705	0.0003679588432020004	Marcks
504	0.5636095589026959	0.30755519039534956	0.8736376994777096	0.004905146076658461	Gbe1
480	0.2649994197834459	0.09140949168288685	1.5345402149975662	0.007936628414137692	Htra4
