	mean_inCluster	mean_outCluster	log2_fold	p-value	relevant_genes
38	52.84229966031033	25.54178021501082	1.0488312531351665	2.678530801263459e-65	1110046J04Rik;Serpinb6a;1700109H08Rik;Pex1;Rbm48;1810030O07Rik;Gm4984;3110009E18Rik;Dbi;4930445N18Rik;4930590J08Rik;4931403G20Rik;4931408D14Rik;4933404K08Rik;Vmn1r223;4933439C10Rik;Zkscan17;6230400D17Rik;Chchd1;Fut11;Mir6946;Sec24c;Synpo2l;9130019P16Rik;A230056J06Rik;Agtpbp1;Naa35;A330093E20Rik;A930002C04Rik;Rnf144b;AU022252;Cldn19;P3h1;AU040320;Ncdn;Tfap2e;Abhd11;Abhd11os;Stx1a;Abhd2;Aip;Cdk2ap2;Pitpnm1;Tmem134;Akap5;Aktip;Angptl7;Ankrd50;Apoh;Cep112;Arntl;Atxn1;B230217O12Rik;Fam160b1;B230303A05Rik;Inhba;Baalc;Babam2;Rbks;Brat1;Iqce;Bvht;Carmn;Mir143;Mir145a;Ccdc138;Cd2ap;Ciz1;Dnm1;Cntn4;Gm15631;Cog2;Colec10;Colgalt2;Tsen15;Cpsf4l;D11Wsu47e;Fam104a;Cttnbp2;Cxcl13;Cyp11a1;D6Ertd474e;Disp1;Dlgap1;Dnal4;Dnase2b;Gm16325;Dpt;Dupd1;Dusp13;E030013I19Rik;Itga8;Emc7;Esam;Nrgn;Vsig2;Ets2;Fam208a;Fhl2;Fmn1;Gm19557;Stn1;Gm19705;Platr22;Hcls1;I730028E13Rik;Igfn1;Tmem9;Il12a;Il31ra;Inpp5d;Neu2;Iqsec1;Ist1;Zfp821;Itga9;Iyd;Kbtbd13;Ubap1l;Kcnab1;Kcnq1ot1;Ldlr;Lgmn;Lsm11;Thg1l;Marveld3;Mfsd1;Mink1;Mir1843a;Scarna3b;Mir7039;Mkx;Mrps33;Myf5;Myf6;Myh10;Myh4;Myhas;Nav1;Ncf1;Nfatc3;Nfkbie;Tcte1;Tmem151b;Nwd2;Olfm1;Olfr145;Olfr878;Osbpl1a;Osbpl3;Pclo;Pemt;Popdc2;Prex1;Rcvrn;Samd3;Sdcbp;Sec14l4;Sema5a;Snhg18;Snord123;Sestd1;Slc7a11;Slc9a9;Sntb2;Snx18;Sox5;Srfbp1;Srsf3;Stk38;Stk40;Stn1;Stxbp6;Tab1;Tacstd2;Tjp2;Tmem136;Tmem168;Ttc39b;Vps45;Wnt4;Zmynd11;Znrf1
166	44.55459471272212	16.222422342127754	1.457579303088755	3.047421187878925e-63	1700001D01Rik;4930452N14Rik;4930532M18Rik;4930478L05Rik;D16Ertd472e;4930596I21Rik;Dennd1b;5033403F01Rik;Slc35b3;5830416I19Rik;5930438M14Rik;A330102I10Rik;A830019L24Rik;A930017M01Rik;Ablim3;Acsl5;Gucy2g;Adcy2;Add2;Aldh1l1;Amot;Asph;Bach2;Bend5;Bpnt1;Iars2;Mir194-1;Mir215;Cacna2d4;Lrtm2;Cdk2ap1;Cfap54;Clnk;Cstl1;Napb;Cxcr6;Dhx29;Skiv2l2;Dmtf1;Eif3d;Eno1;Eps8;Fmo6;Gm16675;Irf2;Gm26684;Gm527;Gm7056;Gm7160;Zcchc2;Gpr180;Tgds;Insig1;Ipo9;Mir1231;Kcnn2;Kti12;Rab3b;LOC215458;Lamb3;Lpin1;Lrrc49;Macc1;Mbp;Mir148a;Mir1927;Mir1933;Mir26a-1;Mir29a;Mir29b-1;Mir30e;Mir30f;Mir6356;Mir652;Mnd1-ps;Mrps33;Muc15;Nck1;Slc35g2;Ndst1;Rps14;Nhsl1;Nlk;Npc1l1;Nt5dc3;Osbpl3;Pcgf2;Psmb3;Pdcl;Pde11a;Pdzrn3;Plb1;Pm20d2;Ppfia2;Prpf4b;Ptgfrn;Ptpn5;Rims3;Serpina11;Serpina1e;Slc35f4;Slc5a12;Slc9b2;Snx18;Snx25;Speer5-ps1;Spire1;Sspo;Zfp467;Themis;Unc13d;Unc5d;Wdfy3;Yae1d1;Zfp800;Znhit3
515	53.89541393949882	29.89247150991099	0.8503781831840926	8.422017598426963e-53	1110034G24Rik;1700018B08Rik;1700030M09Rik;1700020M21Rik;4930593C16Rik;Ctnnb1;1700030L20Rik;1700031A10Rik;Rnf39;1700034J05Rik;1700104L18Rik;Egln3;1700109K24Rik;2010111I01Rik;2310005E17Rik;2310016G11Rik;Myh14;2700046A07Rik;4921536K21Rik;Dusp18;Osbp2;4930406D18Rik;4930425K10Rik;4930432J09Rik;4930444M15Rik;4930556N13Rik;Akap1;4931409K22Rik;Asb10;4931429P17Rik;4932414J04Rik;4933400F21Rik;4933436H12Rik;8430431K14Rik;9630028I04Rik;9830132P13Rik;Fam241a;A530021J07Rik;A630076J17Rik;Cym;A930016O22Rik;Ckm;A930024E05Rik;Kdm2b;Orai1;AI413582;AU040972;Abhd5;Ablim1;Actn2;Adgra3;Akap11;Aldh3a1;Alg12;Creld2;Alpk3;Ankef1;Ano4;Anxa4;Aqp1;Arap3;Mir6980;Mir6981;Arhgap23;Asap2;Asb14;Aspscr1;Atp2a2;Atp2b2;Atp2b4;Mir6903;B230112J18Rik;Ccdc60;B930059L03Rik;Bbs4;Bcl7a;Bend6;Dst;Brsk2;C430002N11Rik;Cadm3;Cbfa2t2;Ccdc65;Rnd1;Ccnb2;Mir5626;Cct2;Lrrc10;Cd34;Cd40;Cdc27;Gm11665;Myl4;Cdipt;Cdiptos;Celf2;Cer1;Chd6;Chit1;Cinp;Tecpr2;Cop1;Creb5;Cript;Pigf;Csnk2a2;Csrnp3;Ctbp2;Cttnbp2;Cyp24a1;Gm16796;Pfdn4;D6Ertd474e;Ddx47;Dgcr2;Tssk1;Tssk2;Dlg2;Dmc1;Dtna;Dyrk2;Elf5;Emilin3;Emp1;Emx1;Epn1;Etnppl;Fam241b;Neurog3;Fat2;Fbn1;Fbxw2;Frem1;Frmd4a;Gabra5;Gabrr3;Galnt14;Gcg;Gm10654;Map1s;Mir1969;Rpl18a;Gm11665;Myl4;Gm11978;Ramp3;Tbrg4;Wap;Gm19303;Gm3716;Gm38436;Gm6117;Gm6370;Gm6408;Gpc4;Gpr183;Gramd4;Grm2;Iqcf6;Gucd1;Snrpd3;Hdac8;Hexa;Hmgcr;Homer1;Hoxd3;Hoxd3os1;Hoxd4;Hoxd8;Hoxd9;Mir10b;Hs2st1;Selenof;Htr6;Nbl1;Ido1;Ido2;Ift81;Igip;Il12a;Il17ra;Il7r;Inpp4b;Iqcf3;Iqcf4;Itgad;Jakmip2;Jam3;Kcns1;Wfdc5;Kif1a;Krtdap;Lamc3;Lap3;Med28;Larp1;Leo1;Lgalsl;Lims1;Lyzl4os;Magi1;Mcidas;Mdc1;Nrm;Ppp1r18;Tubb5;Mef2c;Melk;Mettl21a;Mff;Mfsd14a;Mfsd6l;Mhrt;Mir208a;Mir208b;Myh6;Mir1843b;Scarna3a;Mir3089;Mir7008;Mir7217;Mir7218;Mir7657;Mir7676-1;Mir7676-2;Mir7681;Mir8100;Mmp24;Mos;Mtpap;Myh2;Myh4;Myhas;Mylk3;Mylk4;Ncor1;Nf2;Nfasc;Nmnat2;Nos1ap;Noxred1;Nt5c2;Pcgf6;Ntsr1;Olfr1426;Olfr1427;Olfr1428;Olfr76;Osbp2;Oscp1;Pak1;Papolb;Parp1;Pdcl3;Pde1a;Pemt;Pex5;Pfkm;Pgm5;Phf20l1;Pitx2;Pkig;Platr10;Plekha7;Plekhh2;Plekhs1;Pop5;Ppp1r26;Ppp1r42;Prkag1;Prss35;Prss51;Prss55;Ptrh2;Vmp1;Qprt;Spn;Ralgps2;Rasgrp3;Rgs3;Rmnd5a;Ropn1;Ryr2;Scnn1g;Usp31;Sgms1;Shank1;Siae;Spa17;Sil1;Slc2a8;Slc38a10;Snn;Spata19;Srrm4os;St8sia5;Sun1;Syt2;Tas2r135;Tas2r143;Tbc1d8;Tfpi;Tgfbi;Thbs4;Tlk1;Tmc5;Tmem178;Tox2;Tppp;Trp73;Trpm8;Tsc22d1;Tspyl5;Ttc7b;Tulp4;Ube2d2b;Uchl4;Vps37c;Vti1a;Zdhhc6;Vwa3a;Zbtb44;Zfp128;Zscan22;Zfp2;Zfp454;Zfp53
233	17.98783318958021	9.949515125074976	0.8543168057492565	3.419849698715266e-47	1700037C18Rik;Cluap1;Gm41410;Naa60;Zfp597;2010111I01Rik;2010300C02Rik;4833438C02Rik;Fbxl15;Nfkb2;Psd;4930431P22Rik;4930579G18Rik;Acin1;Cdh24;Mir6948;5031425F14Rik;A330023F24Rik;AU021092;Alg1;Mir6364;Nagpa;AW495222;Adora1;Aicda;Akip1;BC051019;Ankrd33b;Axin2;BC051537;H2-Oa;Bcar1;Brd2;H2-DMa;H2-DMb2;Brf2;Cbx6;Npcd;Ccdc155;Dkkl1;Tead2;Cited4;Clec18a;Exosc6;Pdpr;Clk3;Cnmd;Col15a1;Creb3;Tln1;Crmp1;Dlgap1;Egln1;Extl3;F830208F22Rik;Pstpip2;Fap;Foxp1;Fsd2;Whamm;Gm12381;Gm16793;Gm29688;Rbm34;Tomm20;Gm4285;Snora31;Tpt1;Gm9054;Gpx4;Sbno2;Grik2;Grin1;Grin1os;Lrrc26;Tmem210;Gstt1;Gstt3;Haus2;Lrrc57;Il15ra;Ing2;Kcnk1;Lamb1;Lgals1;Nol12;Pdxp;Sh3bp1;Lrrc55;Lrrfip1;Rab17;Maml1;Man1a2;Mir326;Mir6353;Mir664;Snora36b;Mir7663;Tbpl1;Mn1;Msrb3;Myog;Nr2c2;Nrgn;Nyap2;Opn4;Pex5l;Psma5;Sypl2;Raver2;Rbfox2;Slc45a4;Smad3;Spc24;Spred2;Tarsl2;Tcp10a;Ttc7b;Vstm2a;Xcl1;Zmynd8
186	19.165531305302977	9.98835809830051	0.9401876266195796	1.2506533903389852e-41	4930430F08Rik;4930431P22Rik;A630076J17Rik;Cym;Prok1;Acr;Gm36221;Rabl2;Acvrl1;Adam23;Ak8;Spaca9;Akap10;Aox2;Arfgef1;Arsb;Mir5624;Asf1b;Atp7a;Atpif1;Dnajc8;BC024386;Cox8b;Nlrp6;Bcl11a;C330024C12Rik;C430042M11Rik;Haao;C920009B18Rik;Cap1;Ccdc113;Ccdc90b;Cd163;Copg1;Hmces;Ctnnbl1;Ctxn3;Ddn;Prkag1;Dgkh;Dnah6;Suclg1;Eef2k;Eno1;Epb41l3;Fdps;Rusc1;Gabbr2;Gemin8;Gm14057;Gm18409;Gm20491;Gm6034;H2-T22;H2-T23;H2-T24;H2-T9;Gm7160;Zcchc2;Golga4;Gpn2;Sfn;Hnrnpc;Hrk;Hspb1;Il18bp;Kctd1;Kptn;Napa;Slc8a2;Lrrc27;Stk32c;Lrrtm1;Man1c1;March7;Mfap1a;Wdr76;Mgat1;Olfr1393;Mir124a-1hg;Mir1843a;Scarna3b;Mir7010;Msantd3;Myo7b;Panct2;Slco4c1;Pcsk2os2;Pisd;Ppp3ca;Rap1gap;Rap1gapos;Rtn4;Sec14l3;Shkbp1;Sptbn4;Shroom1;Sowaha;Slc39a11;Slk;Sln;Smad1;Smim12;Smim23;Smim5;Smim6;Smyd3;Strip2;Sub1;Syt14;Tesc;Tmem181b-ps;Zbtb18
203	13.055594508243779	7.233823957738301	0.851828867298568	4.1123711565570567e-41	Aqp7;Ddx20;Inka2;Fhl2;Gcnt4;Gm19276;Lpcat4;Nop10;Nutm1;Slc12a6;Platr22
576	10.25254061089205	5.334130465113254	0.9426434668876833	3.268347537489453e-38	1700047G03Rik;Sub1;Arr3;P2ry4;B3gnt3;Fcho1;Borcs5;Mansc1;Btbd2;Ccdc34os;Cfap74;Gabrd;Cyp2ab1;Dact2;Drc1;F630111L10Rik;P2ry14;Fam105a;Lrpap1;Pfkl;Rassf3;Rfx4;Smim13;Syt5;Upp2;Ypel1
230	9.267704569898823	4.364350192543334	1.086427699260481	7.340561971961821e-38	1700021N21Rik;Arfgef2;Trp53rkb;Ddo;Dyrk3;Eif5;Snora28;Ltc4s;Mir6350;Mir6396;Pabpn1l;Mir7011;Slc25a44;Myo5c;Nln;Sgtb;Nrxn1
478	19.541008372209117	8.989371314800767	1.120204123187527	1.444830094202354e-29	2310043L19Rik;4930543E12Rik;4930579D09Rik;Acta1;Atp2b1;Atp6v0a4;B4galt7;Caml;Tmed9;Bspry;Hdhd3;C130074G19Rik;C730002L08Rik;Cog2;Dab2ip;Dkk3;Dnah5;Dnajb1;Faim;Gins2;Gm19519;Got1;Hsph1;Klhl33;Tep1;Mycl;Trit1;Myo10;Pdzk1ip1;Prss35;Rara;Rasgrf2;Rxfp2;Shroom3;Ssfa2;Ube2e2
586	8.211091015629504	3.910939128796209	1.0700395271168426	3.5465810019270605e-19	2310043M15Rik;Acsl5;Gucy2g;Actg2;Cdkn2aip;Gpm6b;Phactr1;Rasgef1a;Tnfrsf21;Tnks1bp1;Zfp365
123	9.440676195481654	5.083307406614021	0.8931096196664439	7.064146211781958e-19	4930502E09Rik;Dhrs11;Mrm1;4933424G05Rik;Ago2;Bod1;Celf3;Riiad1;Cnih3;Egr1;Reep2;Kcnf1;Trim2;Ubxn8;Zfp532
89	18.418084991259153	9.036348816881016	1.0273030664071212	2.0880217017047136e-07	Adad1;Akr7a5;Pqlc2;Allc;Apbb2;Arf2;As3mt;Borcs7;Capza2;Commd10;Cyfip2;Dyrk1a;E130114P18Rik;Nfia;Emilin3;Fras1;Gga2;Gm12108;Gm16523;Gm6268;Hist1h2ah;Hist1h2bk;Prss16;Iah1;Isca2;Npc2;Jakmip1;Klc1;Lancl2;Mgll;Micalcl;Mir340;Mtmr12;Osbpl3;Prss27;Ptgdr;Slc25a43;Slc36a1;Slc36a1os;Slc36a2;Sort1;Tmem168;Trim2;Tspan13;Vldlr;Wnk2
344	9.935716820084677	5.404221397831739	0.8785251007670086	4.970865670760486e-06	1810032O08Rik;Cygb;Prcd;5430419D17Rik;Ahctf1;Alg13;Mir680-2;Ankrd33b;Brpf1;Ogg1;C1galt1;Casq1;Pea15a;Ccm2l;Xkr7;Gm10244;Mkrn1;Rab19;Gnb4;Hhatl;Klhl40;Htr1f;Igfbp6;Soat2;Spryd3;Lap3;Mitf;Pde4b;Prss16;Ssx2ip;Zfp648
261	18.687244215010438	10.080916677222842	0.8904204095648915	0.009145327828824502	1700024B18Rik;1700034P13Rik;Vcpip1;1700054K19Rik;1700066M21Rik;4930558J18Rik;Maip1;Tyw5;1700116B05Rik;1810034E14Rik;Cdc14b;2410021H03Rik;4930404H11Rik;4930405O22Rik;4930429F11Rik;4930579D09Rik;4933439C10Rik;Nlrp3;Zkscan17;6530402F18Rik;Ntng2;Abtb1;Gm15612;Acy1;Rpl29;Akirin1;Ndufs5;Antxr1;Apln;Arhgef9;B230216N24Rik;Bbs2;Bicdl1;Brk1;Fancd2os;Vhl;C2cd4c;Shc2;Cap2;Ccdc65;Rnd1;Clcf1;Gm45928;Pold4;Rad9a;Clstn1;Col6a2;Colec11;Copz2;Mir152;Crls1;Cstad;D6Ertd527e;Dcakd;Mir6931;Nmt1;Dcp2;Dmtn;Fam160b2;Epha8;Ephx4;Lpcat2b;F730035M05Rik;Pygl;Fgf13;Foxp1;Gm11562;Krtap2-4;Krtap4-1;Krtap4-2;Krtap4-7;Gm12915;Gm13749;Gm13807;Mir7001;Gm29461;Haus2;Lrrc57;Hhipl2;Hspb3;Icam2;Il17f;Mcm3;LOC102632231;Lancl3;Lekr1;Mir8120;Lpcat1;Mapt;Mark1;Matn1;Mir3061;Ppp2ca;Mro;Myt1l;Natd1;Ncbp3;Ncf2;Nectin3;Neurod2;Nf2;Nova2;Nudt3;Pacsin1;Rps10;Olfm1;Pabpc1l;Ywhab;Ppp1r3g;Ptgfr;Rassf3;Rbbp4;Zbtb8os;Rbck1;Rmnd5a;Rnf112;S100a10;Samd4;Scrt2;Srxn1;Serpina11;Sesn1;Slc2a1;Slc35f3;Slc4a3;Slc7a11;Smpd3;Snai1;Snx4;Sorl1;St8sia1;Syt7;Tacc1;Tbc1d14;Tmem174;Trim9;Vasn;Wnt8a;Zfp326;Zhx2
